@1gender_rec,@5ethnicity,@8aFather_rec,@8bMother_rec,@9MaritalStatus_rec,@27eLied_rec,@27bUseDrugs_rec,@27cCheated_rec,@15timespentfather,@18timespentmother,@19closeness,@19closeness_sum,@40religiosity,@40religiosity_sum,@33lifecondition,@33lifecondition_sum,@7performanceatschool,@31ainfluencedbytelevision,@31influecedbymusic,@28Vote_rec,@29satisfied_rec,@14qualityofrelationshipfather,@14qualityofrelationshipfather_sum,@17qualityofrelationshipmother,@17qualityofrelationshipmother_sum,@34interestinmedia,@34interestinmedia_sum,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,ageremove,otherremove,Date,LoginID,RespondentID,IPAddress,Row_ID,Whatisyourgender,@2Whatisyourage,State,@4Whatisyourzipcode,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,ethnicity,@6Inwhatgradeareyoucurrentlyenrolledinatschool,Other,@8aFather,@8bMother,@9Myparentsare,Other_Q19,@10WhenathomeIlivewith,Other_Q21,@11Whichofthefollowingdescriptionscomesclosesttodescrib,aAmanandawomanwhoarenotmarriedbutlivetogetheranddonotha,bAmanandawomanwhoarenotmarriedbutlivetogetherandhavechi,cTwohomosexualmenwholivetogether,dTwohomosexualwomenwholivetogether,eAnunmarriedwomanandherchildren,fTwodivorcedwomenwhosharehousingbutdonothaveasexualrela,@13HowwouldyoudescribeyourrelationshipwithyourfatherSel,atalkwithyourfatheraboutyourpersonalconcerns,bwonderwhetherornotyourfatherlovesyou,cseekadvicefromyourfather,dfeelproudofyourfather,edosomethingspecialwithyourfatherthatinvolvesjustthetwo,fshowyourloveforyourfather,gfeelyourfathershowshisloveforyou,@16HowwouldyoudescribeyourrelationshipwithyourmotherSel,atalkwithyourmotheraboutyourpersonalproblems,bwonderwhetherornotyourmotherlovesyou,cseekadvicefromyourmother,dfeelproudofyourmother,edosomethingspecialwithyourmotherthatinvolvesjustthetwo,fshowyourloveforyourmother,gfeelyourmothershowsherloveforyou,adonottrustme,bshoutatme,cfightwitheachother,ddonotallowmetodothethingsIwanttodo,eareveryinterestedinwhoIam,fspendtimewithme,gadmitwhentheyarewrongormistaken,haretoostrict,isetgoodexamplesforme,jshowthattheyreallyloveeachother,kexpectmoreofmethanisfair,@20MyhomeisaplaceSelectoneanswertocompletethesentence,@21Whatyeardidyougraduatefromhighschool,aIftherearechildreninvolvedinthemarriagetheparentsshoul,bOverallyoufeelthatyourfamilyexperiencehasbeengood,cIfthetraditionalfamilyfallsapartoursocietywouldcollaps,dThesedaysitisveryhardtohaveasuccessfulmarriage,eAnyonewhogetsmarriedthesedaysshouldexpectthattheirmarr,fMarriageproblemshavebeenexaggeratedmostmarriedcouplesh,gIwantamarriagelikemyparents,hGodintendedformarriagetolastalifetime,iIwouldliketobeavirginatmarriage,jIfIwasntavirginnowandIcouldchangethepastIwouldwaittoha,kIwillbeveryhappyinmymarriage,lThereistoomuchpressuretogetmarriedwouldratherlivetoget,mIwouldprefertoremainsingle,aHoldinghands,bEmbracingandsomekissing,cHeavyordeepkissing,dTouchingofbreasts,eTouchingofgenitalsprivateparts,fSexualintercourse,aHoldinghands_Q79,bEmbracingandsomekissing_Q80,cHeavyordeepkissing_Q81,dTouchingofbreasts_Q82,eTouchingofgenitalsprivateparts_Q83,fSexualintercourse_Q84,ayourfriendsstronglyencouragedyoutodoso,byouwereinlovewiththeperson,cyoureallyintendedtomarrythatperson,dyouwerepositivethatapregnancywouldnotresult,eyouknewthatyourparentswouldnotfindout,fyoufeltthatyourparentswouldnotmind,aTVormovies,bInternet,cParents,dTextbooks,eSexrelatedmagazinesandbooks,fClassmatesorfriends,aWatchedanxratedorpornographicmovie,@27bUsedsometypeofillegalnonprescriptiondrug,@27cCheatedonanexamorotherevaluation,dStolemoneyorsomeothermaterialpossession,@27eLiedtoaparentteacherorotherolderperson,fLiedtooneofyourfriendsorpeers,gAttemptedsuicide,hReadapornographicmagazine,iDrankenoughalcoholtobedrunk,jIntentionallytriedtophysicallyhurtsomeone,kIntentionallytriedtoemotionallyhurtsomeone,lGambledorbetyourmoneyonsomething,mSmokedacigaretteorusedanothertobaccoproduct,nHadsuicidalthoughts,oWatchedmusicvideosatleastonceaweek,@28Areyouregisteredtovote,@29Overallhowsatisfiedareyouwithyourlifethesedays,aWatchingTV,bListeningtomusic,cReadingabook,dReadingtheBibleKoran,eStudyingfromschoolmaterials,fSleepingwhileonbreak,gLookingforinformationontheinternet,hChattingontheInternetorSMS,bTheBibleKoran,cYourbrothersandsisters,dBuddhistfaith,eScientologyorothersuchNewAgeReligions,fYourparents,gYourteachers,hYourfriends,jMovies,kTheChristianfaith,lTheinformationthatyougetfromtheInternet,mReligiousleadersinyourcommunity,nIslamicfaith,oYourtextbooks,pIndigenousfaithtraditionalancestorworship,qHinduismfaith,rNationalpoliticalleaders,sOtherreligiousfaiths,aIcanthinkofaspecifictimerecentlywhenmyreligiousbeliefs,bpeoplemaydefinetruthincontradictorywaysandstillbecorre,ctheBibleKorandoesnotprovidetodayspeoplewithpracticalst,dtogetbythesedayssometimesyouhavetobendtherulestoyourow,eitsOKtobreakthelawaslongasitdoesnthurtanybody,fthewaythingsarethesedayslyingissometimesnecessary,gtheBibleprovidesaclearandindisputabledescriptionofmora,hapersoncanleadafullandsatisfyinglifeeveniftheydonotpur,iwhenitcomestomattersofmoralsandethicstruthmeansdiffere,jtheBibleprovidesabsolutemoraltruthsthatarethesameforal,kIfeelthatitisimportanttobeamemberofachurch,lallreligionsteachequallyvalidtruths,myouknowthatsomethingismorallyorethicallyrightifitworks,nGodcreatedpeoplebutHeisnolongerpersonallyinvolvedinthe,oanyonewhoreliesupontheBibleformoralguidanceisfoolish,pmyfaithisveryimportantinmylife,qtheuniversewasoriginallycreatedbyGod,aGoodphysicalhealth,bWorkinginahighpayingjob,cBeingactiveinachurch,dInfluencingotherpeopleslives,eHavingacloserelationshipwithGod,fLivingclosetofamilyandrelatives,gAchievingfameorpublicrecognition,hHavingacomfortablelifestyle,iHavingclosepersonalfriendships,jHavingafulfilledsexlifewithinmarriage,kHavingaclearpurposeforliving,lLivingwithahighdegreeofintegrity,mTomakeadifferenceintheworld,nHavingchildren,oHavingonemarriagepartnerforlife,pHavingadegree,qOwningalargehouse,aFacebookBlogging,bHipHop,cFashionMagazine,dMP3CellPhoneLaptopComputer,@35Howmanyyearshaveyouhadyourdriverslicense,aGodexists,bGhostsexistandinfluencelife,cHumansoulsdonotdiewiththebody,dHeavenandHellarerealplaces,eOtherpopularreligiouspracticesarehelpful,@37Whichoneofthefollowingdescriptionscomesclosesttodesc,@38Whichoneofthefollowingstatementsbestdescribeswhatyou,aYou,bYourfather,cYourmother,dBrothersSisterslivinginyourhome,aReadpartoftheBibleKoranorotherreligiousscriptures,bPray,cAttendareligiousyouthgroup,dAttendareligiousscripturestudygroup,eAttendareligioustrainingclass,fLeadasmallgrouptodiscussreligion,@41Abouthowmanyyouthattendyourreligiousyouthgroupmeetin,@42Overallhowimportantisyourreligionthesedays,@43Whenyougraduatefromhighschoolormoveawayfromhomehowli,aFamilyorrelatives,bChurches,cLiterature,dFriends,eTextbook,fMissionary,gOtherexRadioTV,@45Selectthemostappropriateaffiliationforyourreligiousf,aTheChristianfaithisrelevanttothewayIlivetoday,bTheHolySpiritisasymbolofGodspresenceorpowerbutnotalivi,cTheBibleistotallyaccurateinallofitsteachings,dIpersonallyhavearesponsibilitytotellotherpeopleaboutmy,eThedevilorSatanisnotalivingbeingbutisasymbolofevil,fAfterHewascrucifiedanddiedJesusChristdidNOTreturntolif,gIfapersonisgenerallygoodordoesenoughgoodthingsforother,hWhatIdoforotherpeopleismoreimportantthanwhatIbelieveab,iPrayercanchangewhathappensinlife,jPeoplewhodonotconsciouslyacceptJesusChristastheirsavio,kWhenJesusChristlivedonearthHecommittedsinslikeotherpeo,litdoesnotmatterwhatreligiousfaithyouassociatewithbecau,mAfterdeathpeoplearereincarnatedthatistheyreturntoearth,nJesusChristwasarealperson,oMuslimsBuddhistsChristiansJewsandallotherpeoplepraytot,pTherearesomecrimessinsorotherbehaviorspeopledothatares,qThewholeideaofsinisoutdated,rAngelsexistandinfluencepeopleslives
.00,1.00,1.00,1.00,3.00,.00,.00,1.00,5,7,2.55,28.00,3.17,19.00,3.94,67.00,5,3,2,.00,1.00,3.14,22.00,4.57,32.00,3.75,15.00,,1.00,1,24-Sep-2010 18:15,1218731,1724939,98.90.70.180,62794649,2,6,1,36527,0,0,0,0,1,0,0,0,5.00,7, ,1,1,1, ,1, ,1,1,1,1,1,1,1,6,3,1,3,4,3,4,4,6,4,5,4,5,4,5,5,1,1,1,1,4,4,4,3,4,3,2,5,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,3,4,2,2,3,1,2,3,4,3,1,1,4,3,3,1,4,2,4,1,3,1,1,3,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,2,3,1,3,3,2,2,3,4,4,4,2,4,5,3,3,2,2,6,4,4,2,2,2,2,2,2,1,6,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2
.00,1.00,3.00,2.00,3.00,1.00,.00,.00,3,3,3.18,35.00,1.83,11.00,4.12,70.00,4,1,1,1.00,.00,3.43,24.00,3.86,27.00,3.75,15.00,,1.00,1,25-Sep-2010 10:36,1220417,1727644,98.134.3.99,5,2,7,1,36330,0,0,0,0,1,0,0,0,5.00,8, ,5,5,1, ,1, ,2,2,2,2,2,2,1,6,4,1,4,4,3,4,4,6,4,1,5,4,4,5,4,1,2,1,3,4,4,3,4,4,4,3,5,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,1,1,1,2,3,4,3,3,3,4,3,3,4,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,2,1,2,1,2,1,2,4,4,4,1,1,4,3,3,1,4,1,4,1,1,1,1,3,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,4,3,5,5,4,5,2,4,5,4,4,5,4,4,5,4,3,5,3,3,4,2,3,2,3,3,2,2,3,1,1,1,4,1,4,2,2,1,1,6,4,3,2,2,2,2,2,2,2,6,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,2
.00,2.00,4.00,1.00,2.00,1.00,.00,.00,4,8,3.00,27.00,3.33,20.00,3.53,60.00,5,1,3,.00,1.00,2.00,14.00,3.71,26.00,3.75,15.00,,1.00,1,26-Sep-2010 09:55,1221917,1729898,207.98.168.212,61540898,2,7,1,36106,1,0,0,0,0,0,0,0,1.00,8, ,6,1,2, ,3, ,2,2,2,2,2,2,2,4,1,3,1,2,2,3,2,6,4,1,4,4,4,5,4,1,1,5,3,4,4,4,2,4,5,1,5,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2,1,4,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,2,2,2,1,4,2,2,1,4,1,1,1,4,3,3,2,4,2,3,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,5,2,5,3,5,3,1,2,3,3,5,5,4,4,4,4,2,5,3,2,5,2,3,1,3,3,1,2,3,4,6,4,6,2,5,3,4,4,2,3,4,4,2,2,2,2,1,1,2,6,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2
.00,2.00,1.00,1.00,2.00,1.00,.00,1.00,3,8,2.91,32.00,1.33,8.00,3.65,62.00,5,2,3,1.00,.00,2.29,16.00,4.14,29.00,4.75,19.00,,1.00,1,24-Sep-2010 18:31,1218839,1725124,99.56.245.6,58111357,2,6,5,93551,1,0,0,0,0,0,0,0,1.00,7, ,1,1,3, ,2, ,2,1,1,1,1,1,1,5,2,2,3,4,1,2,2,6,4,2,5,4,5,5,4,1,1,1,1,4,4,3,1,4,3,3,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,3,3,3,3,3,3,2,4,4,4,3,4,3,3,3,3,3,4,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,3,4,3,2,5,2,1,3,4,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,3,4,2,1,3,1,4,4,4,5,5,4,4,4,5,4,5,4,5,5,5,2,3,2,3,3,3,2,7,1,1,1,1,1,3,1,1,1,1,2,3,3,2,2,2,2,2,1,2,6,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2
.00,2.00,4.00,3.00,2.00,.00,.00,.00,1,8,3.25,26.00,3.83,23.00,3.88,66.00,3,1,1,.00,.00,2.14,15.00,4.14,29.00,4.00,16.00,,1.00,1,05-Sep-2010 09:33,1173442,1653787,24.175.159.67,13304507,2,6,1,35222,1,0,0,0,0,0,0,0,1.00,8, ,6,6,2, ,3, ,2,1,1,1,1,1,1,3,5,3,1,2,1,2,1,6,3,3,4,5,4,5,5,2,3,3,4,5,5,2,3,3,5,4,5,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,3,3,2,1,1,1,2,2,2,2,2,2,3,3,4,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,3,1,2,2,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,3,3,5,1,4,5,2,4,3,5,4,5,5,4,5,5,3,4,3,5,4,1,3,3,3,3,1,2,3,4,1,4,4,4,5,4,4,2,4,3,4,4,2,2,2,1,1,1,2,6,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2
.00,2.00,4.00,3.00,3.00,.00,1.00,.00,6,7,2.73,30.00,3.00,18.00,4.29,73.00,5,3,3,.00,.00,3.57,25.00,4.29,30.00,3.00,12.00,,1.00,1,04-Sep-2010 16:39,1172814,1652885,69.108.110.100,35708325,2,4,5,90221,1,0,0,0,0,0,0,0,1.00,6, ,6,6,1, ,1, ,1,1,1,1,1,1,1,6,5,1,3,4,3,4,5,6,4,4,4,4,4,5,5,1,1,1,4,4,4,4,2,4,4,1,5,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,3,3,3,1,2,1,4,4,1,1,4,4,3,3,4,3,4,1,3,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,5,4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,4,1,5,5,1,1,3,3,3,3,2,2,4,4,4,4,4,4,5,4,2,2,1,3,4,3,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
.00,4.00,2.00,2.00,1.00,1.00,.00,.00,3,6,3.09,34.00,1.00,6.00,3.65,62.00,4,1,2,1.00,1.00,2.71,19.00,4.29,30.00,4.50,18.00,,1.00,1,10-Sep-2010 23:15,1181585,1665353,75.84.178.95,7254306,2,6,5,91331,0,0,0,0,1,1,0,0,9.00,7, ,3,5,1, ,1, ,1,2,2,1,1,2,1,5,1,2,3,3,4,3,3,6,4,4,4,4,5,5,4,1,2,3,3,4,4,4,3,3,2,2,5,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,3,3,3,2,2,2,1,1,1,1,1,1,2,1,3,2,1,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,4,3,4,2,1,3,3,2,1,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,4,4,1,4,3,4,3,5,4,3,4,4,4,3,4,5,3,4,4,5,5,1,3,3,3,3,2,5,4,1,1,1,1,1,1,1,1,1,1,8,2,2,2,1,1,1,1,1,1,6,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2
.00,3.00,2.00,3.00,2.00,1.00,.00,.00,3,8,2.82,31.00,1.00,6.00,1.41,24.00,4,3,1,.00,.00,1.86,13.00,4.29,30.00,2.50,10.00,,1.00,1,10-Sep-2010 23:58,1181809,1665728,99.111.75.209,61627349,2,5,5,94536,0,0,0,0,0,1,0,0,6.00,5, ,3,6,2, ,3, ,2,2,2,2,2,2,2,4,2,4,1,1,1,3,1,6,4,4,4,4,4,5,5,1,1,1,1,4,4,4,1,4,4,1,5,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,3,3,3,3,2,2,1,4,4,4,1,1,2,3,4,3,3,3,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,3,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,2,2,1,1,1,1,1,1,7,8,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,
.00,,4.00,3.00,1.00,1.00,1.00,.00,7,8,3.82,42.00,1.33,8.00,3.65,62.00,3,2,2,.00,1.00,3.71,26.00,4.43,31.00,4.00,16.00,,1.00,1,12-Sep-2010 00:03,1185208,1671253,98.151.63.215,6,2,4,5,92376,0,0,0,0,0,0,0,0,,6, ,6,6,1, ,1, ,2,1,2,2,2,2,1,6,4,2,4,4,4,4,4,6,4,4,5,4,4,5,5,1,2,1,3,4,4,4,3,4,4,3,5,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,3,3,3,2,2,1,1,2,3,1,3,2,4,3,4,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,4,3,4,2,1,2,1,4,4,1,1,1,1,4,3,3,1,3,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,4,4,2,3,3,3,3,4,4,4,4,4,5,3,4,4,4,4,4,4,4,1,3,3,3,3,3,2,5,1,1,1,2,1,2,2,1,1,1,1,3,3,2,2,2,2,2,1,1,8,,,,,,,,,,,,,,,,,,
.00,3.00,2.00,2.00,3.00,.00,.00,1.00,,8,3.86,27.00,4.67,28.00,4.41,75.00,5,3,3,.00,1.00,,,4.29,30.00,5.00,20.00,,.00,0,16-Sep-2010 21:42,1196044,1688892,72.222.250.185,9,2,7,3,85345,0,0,0,0,0,1,0,0,6.00,9, ,3,3,6, ,3, ,1,2,2,2,1,1,1,2,,,,,,,,6,4,4,4,4,5,5,4,5,5,5,5,4,4,4,3,4,4,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,4,5,4,4,5,4,5,4,5,4,5,4,5,5,5,5,5,2,3,3,3,3,3,2,1,4,4,4,4,5,5,5,5,4,4,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
.00,2.00,1.00,1.00,1.00,.00,1.00,.00,3,4,2.91,32.00,1.50,9.00,4.06,69.00,5,2,2,1.00,1.00,3.71,26.00,4.29,30.00,3.75,15.00,,1.00,1,19-Sep-2010 16:45,1205955,1705396,24.7.167.101,9,2,2,5,95966,0,0,0,1,0,0,0,0,4.00,4, ,1,1,1, ,1, ,1,1,1,1,1,1,1,6,3,4,4,4,5,3,3,6,4,4,4,4,4,5,5,2,3,2,2,2,4,3,3,3,4,3,5,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,1,2,1,3,2,2,2,1,1,4,4,4,2,3,3,3,1,4,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,4,3,4,4,1,2,2,3,2,2,4,3,4,4,4,4,2,2,2,1,1,1,1,3,3,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2
.00,4.00,1.00,1.00,3.00,.00,.00,.00,6,5,2.45,27.00,4.00,24.00,4.18,71.00,5,1,2,1.00,1.00,1.00,7.00,4.43,31.00,2.00,8.00,,1.00,1,23-Sep-2010 19:57,1216706,1722074,75.56.210.185,61078484,2,2,5,91506,0,0,0,0,1,1,0,0,9.00,3, ,1,1,1, ,1, ,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,5,4,4,5,4,5,4,1,1,1,1,4,4,4,1,4,4,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,1,2,2,1,1,3,3,1,1,4,3,3,2,4,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,4,4,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,1,1,1,5,1,3,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1
.00,4.00,4.00,1.00,1.00,1.00,.00,.00,3,8,3.55,39.00,3.00,18.00,4.12,70.00,5,2,2,.00,1.00,3.14,22.00,3.71,26.00,3.25,13.00,,1.00,1,17-Sep-2010 02:01,1197440,1691267,69.106.188.206,4,2,2,5,93611,0,0,0,0,1,1,0,0,9.00,3, ,6,1,1, ,1, ,1,1,2,1,1,2,1,5,3,2,3,3,5,3,3,6,4,1,3,4,4,5,5,3,3,2,3,4,4,4,3,4,4,3,5,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,2,1,3,3,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,2,2,1,4,1,2,2,3,3,1,1,4,3,3,2,4,2,2,1,4,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,1,3,1,3,3,2,2,3,4,2,4,4,3,5,4,3,2,1,1,4,4,2,2,2,2,1,1,1,6,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2
.00,3.00,4.00,1.00,3.00,1.00,.00,.00,3,4,3.73,41.00,1.50,9.00,3.94,67.00,4,4,3,.00,.00,3.00,21.00,3.71,26.00,4.00,16.00,,1.00,1,17-Sep-2010 19:37,1201479,1698068,68.117.155.178,61017565,2,2,1,35226,0,0,0,0,0,1,0,0,6.00,1, ,6,1,1, ,8,adoptive parents,1,1,1,1,1,2,1,6,3,1,3,4,2,4,4,6,4,1,3,4,5,5,4,3,3,3,3,4,3,3,3,4,3,3,5,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,4,3,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,4,4,1,2,4,1,1,1,4,3,1,1,4,4,4,3,4,3,3,1,3,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,5,4,4,4,4,4,2,4,4,4,5,4,5,4,4,3,3,1,5,5,5,1,3,2,1,3,1,2,3,4,4,4,6,2,2,2,1,1,1,3,4,4,2,2,1,2,1,1,1,6,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2
.00,1.00,2.00,1.00,2.00,1.00,1.00,.00,6,7,2.82,31.00,1.00,6.00,2.41,41.00,4,3,2,.00,.00,3.43,24.00,3.71,26.00,1.75,7.00,,1.00,1,19-Sep-2010 18:04,1206154,1705686,98.225.103.180,59155606,2,6,3,85751,0,0,0,0,1,0,0,0,5.00,7, ,3,1,2, ,3, ,1,1,2,1,1,2,1,6,4,1,3,4,4,4,4,6,4,1,3,5,4,5,4,1,1,1,3,4,4,4,3,3,3,2,5,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,3,1,3,2,3,3,1,4,1,1,2,3,2,2,1,2,4,2,3,3,2,3,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,3,2,2,3,1,2,3,2,3,4,3,1,3,2,4,1,2,2,1,2,2,2,2,1,2,2,1,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,,,,,,,,,,,,,,,,,,
.00,3.00,4.00,3.00,1.00,.00,1.00,.00,3,4,3.75,30.00,1.83,11.00,3.82,65.00,4,2,1,1.00,.00,3.43,24.00,3.43,24.00,3.00,12.00,,1.00,1,20-Sep-2010 11:25,1207809,1708204,137.164.143.36,62815107,2,6,5,94920,0,0,0,0,0,1,0,0,6.00,6, ,6,6,1, ,1, ,1,1,1,1,1,2,1,6,3,1,4,4,4,4,4,6,2,2,3,4,4,5,4,5,4,3,4,2,4,3,4,3,5,5,3,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,3,2,2,4,1,2,1,1,1,4,4,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,5,5,5,5,1,1,1,3,1,3,3,2,2,8,4,5,4,4,2,5,1,1,1,1,8,4,4,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2
.00,1.00,1.00,1.00,1.00,.00,.00,.00,7,7,3.27,36.00,1.00,6.00,3.47,59.00,5,2,3,1.00,1.00,3.86,27.00,3.86,27.00,3.50,14.00,,1.00,1,04-Sep-2010 01:38,1171861,1651350,76.21.114.229,1,2,7,5,94301,0,0,0,0,1,0,0,0,5.00,7, ,1,1,1, ,1, ,1,2,2,2,2,2,1,5,3,4,3,4,4,4,5,5,3,4,3,4,4,5,4,4,1,1,2,4,4,3,3,4,4,2,5,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,3,3,2,2,2,2,1,1,1,1,1,1,1,1,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,3,4,5,4,5,3,2,1,4,1,1,4,4,3,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,4,3,3,3,4,4,5,5,5,4,4,2,3,3,4,4,1,2,2,2,1,1,7,5,1,1,1,1,1,1,1,1,1,1,8,1,1,2,2,2,2,2,2,2,8,,,,,,,,,,,,,,,,,,
